BLUE	aqua
BLUE	blue
BLUE	dark blue
BLUE	lavender
BLUE	light blue
BLUE	marine
BLUE	mauve
BLUE	purple
BLUE	teal
BLUE	ultramarine
BLUE	violet
GREEN	chartreuse
GREEN	dark green
GREEN	green
GREEN	khaki
GREEN	light green
RED	crimson
RED	dark red
RED	fuchsia
RED	light red
RED	magenta
RED	maroon
RED	pink
RED	puce
RED	red
RED	scarlet
RED	vermilion
WHITE	cream
WHITE	gray
WHITE	grey
WHITE	shiny
WHITE	white
YELLOW	amber
YELLOW	beige
YELLOW	brown
YELLOW	caramel
YELLOW	dark orange
YELLOW	dark yellow
YELLOW	gold
YELLOW	golden
YELLOW	light orange
YELLOW	light yellow
YELLOW	ocher
YELLOW	orange
YELLOW	peach
YELLOW	tan
YELLOW	yellow
